CustomerID,recency,frequency,monetary,avg_order_value,target_60day_revenue
14335,35,1,359.25,359.25,109.01
14336,137,3,1114.39,371.46333333333337,500.52000000000004
14338,100,2,588.22,294.11,0.0
14339,182,1,309.52,309.52,0.0
14340,158,1,134.7,134.7,0.0
14341,69,6,1139.52,189.92,1042.76
14342,76,2,419.74,209.87,248.82
14344,66,8,889.9300000000001,111.24125000000001,0.0
14346,60,2,1021.58,510.79,0.0
14348,199,1,409.57,409.57,0.0
14350,213,1,282.93,282.93,0.0
14351,104,1,51.0,51.0,0.0
14352,96,4,1078.96,269.74,0.0
14353,154,1,90.6,90.6,0.0
14355,305,1,174.4,174.4,0.0
14356,19,2,701.23,350.615,0.0
14359,27,1,483.39,483.39,428.79
14360,7,3,1917.28,639.0933333333334,210.95
14364,48,8,3717.35,464.66875,0.0
14367,15,12,6949.9400000000005,579.1616666666667,2311.58
14368,259,1,155.0,155.0,0.0
14371,234,1,100.5,100.5,0.0
14373,297,1,76.55,76.55,0.0
14375,124,1,257.68,257.68,0.0
14377,130,2,617.05,308.525,0.0
14379,234,1,110.98,110.98,237.12
14383,3,2,917.81,458.905,329.88
14386,236,1,142.4,142.4,0.0
14387,13,2,929.74,464.87,840.82
14388,30,6,2277.77,379.62833333333333,935.07
14389,4,2,1043.46,521.73,0.0
14390,83,4,1592.66,398.165,3060.16
14393,157,1,67.95,67.95,0.0
14395,18,7,2638.18,376.8828571428571,869.53
14396,4,2,487.99,243.995,0.0
14397,19,11,1089.24,99.02181818181818,1523.72
14400,88,1,574.7,574.7,0.0
14401,19,11,3384.88,307.71636363636367,666.6
14403,69,4,1475.81,368.9525,0.0
14404,48,5,1347.52,269.504,126.79999999999998
14406,58,1,156.75,156.75,0.0
14407,46,6,2157.73,359.62166666666667,0.0
14408,34,6,2298.31,383.0516666666667,308.22
14409,10,6,2059.4500000000003,343.24166666666673,0.0
14410,31,9,1105.07,122.78555555555555,0.0
14411,250,1,1063.0,1063.0,0.0
14412,12,1,462.45,462.45,307.58
14413,301,1,122.7,122.7,0.0
14414,31,7,1496.98,213.8542857142857,0.0
14415,0,10,4082.79,408.279,1817.49
14418,47,1,150.44,150.44,1786.81
14419,0,4,667.6,166.9,390.46
14420,38,1,387.52,387.52,0.0
14421,151,1,455.18,455.18,357.93
14422,10,3,2318.13,772.71,1945.51
14423,157,1,265.2,265.2,0.0
14426,80,6,2885.58,480.93,1596.09
14427,3,1,321.74,321.74,41.6
14428,18,3,534.12,178.04,710.71
14431,242,1,470.36,470.36,0.0
14432,7,2,561.48,280.74,1694.03
14434,4,2,410.40000000000003,205.20000000000002,962.4
14436,38,1,89.06,89.06,0.0
14437,305,1,63.0,63.0,0.0
14438,245,1,131.9,131.9,0.0
14439,259,1,2661.24,2661.24,0.0
14440,12,3,1558.73,519.5766666666667,798.95
14441,34,2,697.4000000000001,348.70000000000005,1015.49
14442,144,2,1589.82,794.91,0.0
14443,78,3,991.52,330.50666666666666,428.68
14446,20,2,685.22,342.61,354.36
14447,135,2,601.03,300.515,562.2
14448,303,1,102.35000000000001,102.35000000000001,273.0
14449,3,3,714.7,238.23333333333335,192.4
14450,120,3,483.25,161.08333333333334,0.0
14451,134,1,360.0,360.0,302.59
14452,33,1,127.37,127.37,137.07
14453,129,1,119.93,119.93,0.0
14456,12,5,1839.24,367.848,1223.16
14457,250,1,113.64,113.64,0.0
14459,94,1,1837.92,1837.92,0.0
14460,49,3,434.34,144.78,0.0
14461,87,3,2103.06,701.02,0.0
14462,5,11,2004.02,182.18363636363637,0.0
14463,37,3,529.62,176.54,0.0
14465,186,3,1058.6200000000001,352.8733333333334,0.0
14466,13,6,1785.65,297.60833333333335,486.75
14467,252,1,131.7,131.7,467.06
14470,227,1,297.64,297.64,163.55
14472,43,8,1936.84,242.105,0.0
14473,13,2,234.34000000000003,117.17000000000002,0.0
14475,11,3,925.85,308.6166666666667,0.0
14476,196,1,215.7,215.7,0.0
14477,123,2,523.0,261.5,786.6
14479,193,2,316.25,158.125,0.0
14481,104,2,636.51,318.255,0.0
14482,38,2,465.95000000000005,232.97500000000002,1602.2
14483,221,1,137.1,137.1,0.0
14487,22,4,847.4599999999999,211.86499999999998,348.87
14488,7,1,1064.28,1064.28,0.0
14489,146,1,463.38,463.38,0.0
14491,114,2,340.93,170.465,0.0
14493,94,1,611.22,611.22,1772.02
14495,60,1,40.599999999999994,40.599999999999994,83.2
14496,251,2,538.8100000000001,269.40500000000003,0.0
14497,248,1,475.37,475.37,0.0
14498,55,4,1281.79,320.4475,675.53
14499,73,2,370.96000000000004,185.48000000000002,444.36
14500,27,3,356.85,118.95,0.0
14501,123,2,251.21,125.605,0.0
14502,7,8,1643.96,205.495,826.71
14503,9,2,1284.45,642.225,2258.81
14504,182,3,542.71,180.90333333333334,130.55
14505,48,6,4255.64,709.2733333333334,1650.0
14506,5,4,1515.25,378.8125,496.92
14507,40,4,924.6899999999999,231.17249999999999,458.49
14508,29,1,137.56,137.56,138.86
14511,5,3,648.3299999999999,216.10999999999999,666.48
14512,127,2,275.28,137.64,0.0
14513,40,3,455.59000000000003,151.86333333333334,0.0
14514,0,3,1055.35,351.7833333333333,0.0
14515,6,3,1349.07,449.69,753.02
14517,81,1,252.45,252.45,78.0
14518,3,1,174.37,174.37,0.0
14520,230,1,165.0,165.0,105.60000000000001
14522,11,3,831.5,277.1666666666667,143.04
14523,47,1,241.09,241.09,0.0
14524,11,8,1755.78,219.4725,111.9
14525,39,7,2926.14,418.02,1406.06
14527,4,44,6003.41,136.44113636363636,2505.41
14529,16,2,358.42,179.21,261.62
14530,32,5,2546.12,509.224,379.79
14532,175,4,932.85,233.2125,0.0
14533,3,5,1773.66,354.732,176.06
14534,5,15,3781.06,252.07066666666665,665.99
14535,66,2,1653.91,826.955,1210.28
14536,199,1,171.8,171.8,0.0
14538,4,2,388.25,194.125,0.0
14540,15,2,681.53,340.765,314.73
14541,108,7,1315.65,187.95000000000002,146.0
14542,125,1,103.25,103.25,0.0
14543,13,14,3301.75,235.83928571428572,328.58000000000004
14544,301,1,1121.92,1121.92,902.53
14546,16,3,1602.1,534.0333333333333,975.99
14548,90,2,652.8,326.4,0.0
14549,250,1,289.24,289.24,0.0
14551,143,1,125.43,125.43,60.8
14552,91,1,165.07,165.07,0.0
14553,158,2,312.32,156.16,546.95
14555,241,1,197.94,197.94,126.2
14557,24,1,788.38,788.38,0.0
14560,3,16,1829.82,114.36375,407.95
14561,15,3,1080.76,360.25333333333333,0.0
14562,17,10,3029.7200000000003,302.97200000000004,2045.05
14565,35,4,3099.12,774.78,0.0
14566,50,1,1432.0,1432.0,0.0
14567,69,1,800.76,800.76,729.6
14570,220,2,218.06,109.03,0.0
14572,49,5,2089.44,417.88800000000003,743.4
14573,119,9,1653.42,183.71333333333334,0.0
14576,311,1,35.400000000000006,35.400000000000006,0.0
14577,103,3,646.64,215.54666666666665,213.07
14583,83,4,787.64,196.91,264.91
14584,108,4,1042.26,260.565,0.0
14586,216,1,237.36,237.36,0.0
14587,123,8,1473.53,184.19125,127.61
14589,311,1,39.75,39.75,0.0
14591,152,1,250.22,250.22,1196.92
14592,3,1,263.96,263.96,306.5
14593,138,2,339.59,169.795,278.4
14594,312,1,255.0,255.0,124.83
14595,1,3,441.78000000000003,147.26000000000002,1298.82
14597,131,1,165.1,165.1,718.05
14600,245,1,393.33000000000004,393.33000000000004,0.0
14603,214,1,660.0,660.0,0.0
14606,0,78,10219.4,131.0179487179487,1937.25
14607,200,1,495.0,495.0,16074.5
14608,25,2,790.95,395.475,994.2
14609,11,4,601.56,150.39,0.0
14616,182,3,406.08000000000004,135.36,0.0
14618,277,1,211.8,211.8,341.64
14619,185,1,394.44,394.44,0.0
14620,145,2,412.78000000000003,206.39000000000001,0.0
14621,96,3,1002.91,334.30333333333334,785.45
14622,124,1,320.58000000000004,320.58000000000004,0.0
14623,55,3,608.71,202.90333333333334,280.54
14625,135,2,899.63,449.815,0.0
14626,4,3,2182.2,727.4,609.07
14628,30,2,671.96,335.98,0.0
14631,174,2,630.08,315.04,376.90000000000003
14632,202,1,114.56,114.56,0.0
14633,205,1,344.90000000000003,344.90000000000003,0.0
14636,208,1,300.19,300.19,309.66
14639,59,4,1989.23,497.3075,995.26
14640,67,4,1501.06,375.265,624.02
14643,109,2,693.8100000000001,346.90500000000003,0.0
14644,7,2,830.76,415.38,0.0
14645,96,2,597.09,298.545,0.0
14646,4,49,203948.19,4162.207959183674,76257.83
14647,140,1,243.22,243.22,0.0
14649,11,3,903.3,301.09999999999997,513.99
14651,6,2,654.6,327.3,0.0
14652,16,1,114.18,114.18,0.0
14653,6,2,694.9,347.45,1252.65
14655,10,2,1211.17,605.585,721.0600000000001
14656,108,2,291.05,145.525,0.0
14657,94,3,638.94,212.98000000000002,209.28
14658,56,1,123.14,123.14,124.01
14659,18,7,2067.98,295.42571428571426,461.95
14660,26,2,285.74,142.87,0.0
14662,174,3,524.86,174.95333333333335,246.31
14665,0,5,1835.7,367.14,0.0
14667,13,19,7140.31,375.80578947368423,2100.89
14669,181,3,1269.99,423.33,0.0
14670,219,2,411.53,205.765,0.0
14672,174,2,765.55,382.775,0.0
14673,307,1,373.49,373.49,1362.91
14676,18,5,2170.96,434.192,377.28
14680,11,15,27586.510000000002,1839.1006666666667,1167.6
14681,10,3,498.95,166.31666666666666,0.0
14682,127,2,52.0,26.0,0.0
14684,21,3,648.59,216.1966666666667,587.69
14687,46,1,628.38,628.38,0.0
14688,10,17,4442.35,261.31470588235294,1188.52
14689,148,1,112.8,112.8,0.0
14690,91,1,216.71,216.71,154.99
14691,10,4,1769.07,442.2675,345.26
14692,76,4,591.55,147.8875,0.0
14693,204,1,172.9,172.9,0.0
14696,10,6,1778.41,296.4016666666667,300.54
14697,157,2,188.60999999999999,94.30499999999999,0.0
14699,153,1,109.13000000000001,109.13000000000001,0.0
14700,129,2,1557.6,778.8,677.6999999999999
14701,112,7,1958.28,279.7542857142857,591.09
14702,3,11,2034.01,184.91,1258.13
14704,20,3,386.48,128.82666666666668,1160.43
14705,138,1,179.0,179.0,0.0
14708,93,2,701.1800000000001,350.59000000000003,425.19
14709,10,10,4264.04,426.404,657.0
14711,30,9,2365.42,262.82444444444445,503.38
14712,14,2,421.47,210.735,495.6
14713,38,9,2029.61,225.51222222222222,636.75
14715,34,3,594.75,198.25,272.63
14716,88,1,188.56,188.56,141.12
14719,0,3,805.34,268.44666666666666,796.79
14720,28,2,401.13,200.565,262.68
14722,86,1,187.92000000000002,187.92000000000002,0.0
14723,297,3,471.0,157.0,687.3000000000001
14727,213,1,268.58,268.58,0.0
14729,313,1,313.49,313.49,0.0
14730,4,7,1760.13,251.44714285714286,244.93
14731,145,2,251.01999999999998,125.50999999999999,129.0
14732,27,6,1927.19,321.1983333333333,775.3000000000001
14733,50,11,9044.2,822.2,541.71
14735,21,26,4347.25,167.20192307692307,1718.44
14737,68,2,1081.75,540.875,82.8
14738,3,6,1084.46,180.74333333333334,229.99
14739,5,5,2857.36,571.472,1044.92
14740,136,3,1448.21,482.7366666666667,0.0
14741,52,4,864.96,216.24,535.38
14744,237,5,928.03,185.606,171.95
14745,52,5,1220.26,244.052,0.0
14747,188,1,328.2,328.2,0.0
14748,63,4,1118.77,279.6925,296.98
14753,26,1,563.15,563.15,0.0
14754,235,1,228.26999999999998,228.26999999999998,409.78
14755,13,8,3171.98,396.4975,1838.3
14757,14,1,420.5,420.5,0.0
14758,84,4,1484.06,371.015,0.0
14759,52,2,870.85,435.425,755.12
14760,236,1,89.2,89.2,0.0
14761,274,1,97.5,97.5,158.4
14762,203,1,300.52,300.52,0.0
14765,51,2,95.5,47.75,158.61
14766,20,5,2050.85,410.16999999999996,422.52
14768,66,1,133.20000000000002,133.20000000000002,59.400000000000006
14769,21,7,10332.78,1476.1114285714286,341.96999999999997
14770,171,2,876.42,438.21,0.0
14772,51,1,139.26,139.26,0.0
14775,77,2,701.46,350.73,310.44
14776,44,8,1862.22,232.7775,676.08
14778,66,2,730.86,365.43,0.0
14779,220,3,386.15,128.71666666666667,0.0
14780,18,1,332.8,332.8,114.88
14782,259,1,200.10000000000002,200.10000000000002,0.0
14784,263,1,114.68,114.68,175.31
14790,59,2,364.04,182.02,381.02
14792,3,1,6.2,6.2,0.0
14794,143,4,679.54,169.885,640.37
14795,105,1,131.45000000000002,131.45000000000002,0.0
14796,34,14,6593.37,470.955,1429.1200000000001
14798,83,2,97.4,48.7,76.34
14800,15,10,3947.5,394.75,392.24
14801,0,1,193.14,193.14,0.0
14803,101,3,845.55,281.84999999999997,0.0
14805,253,1,109.25,109.25,445.4
14806,14,1,193.39000000000001,193.39000000000001,0.0
14808,14,7,2206.98,315.28285714285715,534.19
14810,43,10,1869.33,186.933,218.55
14813,309,2,155.43,77.715,0.0
14815,7,1,551.58,551.58,226.92
14816,136,1,271.85,271.85,0.0
14817,139,2,1110.34,555.17,0.0
14818,13,3,657.8,219.26666666666665,0.0
14819,3,2,272.07,136.035,0.0
14820,14,2,242.19,121.095,265.1
14821,306,1,48.800000000000004,48.800000000000004,0.0
14823,119,3,321.43,107.14333333333333,0.0
14824,12,2,755.51,377.755,372.20000000000005
14825,2,9,1650.8100000000002,183.42333333333335,576.1
14828,136,3,2139.76,713.2533333333334,0.0
14829,123,3,531.63,177.21,165.92
14834,11,3,851.2,283.73333333333335,869.1
14837,29,4,1649.5,412.375,0.0
14840,207,1,62.85,62.85,0.0
14841,118,4,2375.57,593.8925,920.19
14842,34,3,1901.52,633.84,923.17
14844,3,4,3189.81,797.4525,0.0
14847,88,1,309.4,309.4,0.0
14849,4,19,6569.88,345.78315789473686,1360.66
14850,251,1,325.75,325.75,0.0
14851,195,1,206.13,206.13,305.22
14852,35,5,2188.42,437.684,648.27
14853,150,1,214.5,214.5,261.3
14854,17,7,2759.83,394.26142857142855,0.0
14855,58,2,645.65,322.825,0.0
14857,87,1,522.52,522.52,650.6
14859,19,2,927.12,463.56,426.62
14862,88,1,304.09999999999997,304.09999999999997,537.1
14865,311,1,37.2,37.2,15.0
14866,20,5,6803.42,1360.684,7586.4800000000005
14867,125,3,710.28,236.76,0.0
14868,11,5,1634.77,326.954,1318.82
14869,42,1,391.31,391.31,334.39
14870,201,1,327.25,327.25,0.0
14871,117,3,354.75,118.25,167.63
14873,149,1,519.68,519.68,0.0
14875,47,2,1465.3200000000002,732.6600000000001,0.0
14878,22,7,1193.71,170.53,291.83
14880,16,3,706.19,235.39666666666668,0.0
14883,12,4,571.99,142.9975,189.6
14885,71,1,765.3199999999999,765.3199999999999,0.0
14886,192,1,364.8,364.8,0.0
14887,18,1,1862.0,1862.0,0.0
14888,146,1,369.2,369.2,0.0
14889,275,1,135.9,135.9,0.0
14890,193,1,125.65,125.65,0.0
14891,87,2,554.38,277.19,0.0
14894,24,1,655.75,655.75,0.0
14895,30,13,7974.79,613.4453846153846,3163.92
14896,144,2,468.77000000000004,234.38500000000002,0.0
14897,27,2,345.4,172.7,1020.98
14898,73,5,1011.3,202.26,292.22
14901,13,7,1093.83,156.26142857142855,327.46
14903,64,4,2411.82,602.955,398.81
14905,97,2,616.15,308.075,0.0
14907,38,5,2608.18,521.636,892.9200000000001
14908,13,1,277.8,277.8,0.0
14911,0,137,98244.34,717.1119708029197,45580.72
14912,186,1,482.78999999999996,482.78999999999996,385.06
14913,122,3,917.15,305.71666666666664,310.28000000000003
14915,30,2,307.48,153.74,0.0
14916,10,4,1268.98,317.245,0.0
14918,55,2,1610.15,805.075,0.0
14920,152,2,977.77,488.885,0.0
14921,140,1,903.01,903.01,413.06
14924,185,1,310.05,310.05,0.0
14930,48,3,2372.86,790.9533333333334,0.0
14931,14,3,847.65,282.55,410.03
14932,305,1,363.53,363.53,0.0
14934,21,2,1890.94,945.47,0.0
14935,236,1,1784.71,1784.71,0.0
14936,5,6,6833.88,1138.98,1303.14
14937,69,1,759.56,759.56,862.3199999999999
14944,16,9,4922.51,546.9455555555555,977.74
14947,11,2,290.82,145.41,0.0
14948,10,5,834.27,166.85399999999998,267.7
14951,18,1,311.69,311.69,0.0
14952,11,9,6724.25,747.1388888888889,1375.24
14957,192,1,58.49,58.49,0.0
14958,86,3,499.68,166.56,0.0
14959,3,4,695.42,173.855,0.0
14960,110,1,88.3,88.3,132.97
14961,20,8,5899.93,737.49125,1144.75
14962,210,1,126.7,126.7,0.0
14963,123,1,294.2,294.2,1193.6
14964,186,1,206.21,206.21,0.0
14965,35,2,599.0,299.5,0.0
14970,7,4,1592.06,398.015,0.0
14972,67,1,114.77,114.77,0.0
14973,46,3,1314.45,438.15000000000003,0.0
14976,40,4,559.96,139.99,230.9
14978,11,5,1931.42,386.284,0.0
14981,185,1,102.12,102.12,0.0
14984,120,1,110.17999999999999,110.17999999999999,103.09
14985,137,2,296.75,148.375,0.0
14987,305,1,163.2,163.2,163.2
14988,151,1,334.54,334.54,0.0
14995,219,1,119.31,119.31,113.92
14997,27,2,433.67999999999995,216.83999999999997,112.52
14998,109,2,429.87,214.935,0.0
15002,55,4,1641.76,410.44,0.0
15004,86,1,1246.32,1246.32,0.0
15005,3,23,5109.69,222.1604347826087,1206.88
15007,98,1,156.91,156.91,0.0
15012,313,1,191.06,191.06,231.98
15014,115,1,117.72999999999999,117.72999999999999,142.44
15016,112,1,170.04,170.04,0.0
15018,192,2,291.34000000000003,145.67000000000002,204.87
15019,206,1,266.0,266.0,0.0
15021,25,6,1428.41,238.06833333333336,486.41
15023,55,8,5110.32,638.79,1692.44
15024,52,5,845.62,169.124,815.71
15026,19,3,469.0,156.33333333333334,0.0
15027,107,3,966.9699999999999,322.3233333333333,99.18
15028,308,1,185.97,185.97,441.16
15030,11,2,518.28,259.14,0.0
15031,49,2,261.79,130.895,406.34999999999997
15032,195,3,4959.1,1653.0333333333335,0.0
15033,48,6,1629.1,271.51666666666665,957.57
15034,9,6,3298.86,549.8100000000001,1009.75
15035,29,1,252.73000000000002,252.73000000000002,0.0
15036,11,3,465.55,155.18333333333334,0.0
15038,8,5,690.49,138.098,15.0
15039,5,41,18974.86,462.80146341463416,939.58
15041,109,1,180.35,180.35,0.0
15042,138,1,135.93,135.93,0.0
15044,5,15,5994.84,399.656,1705.39
15045,91,2,735.66,367.83,0.0
15046,6,12,4228.59,352.3825,985.18
15047,209,1,343.62,343.62,0.0
15048,4,4,384.05,96.0125,0.0
15049,213,1,121.17000000000002,121.17000000000002,0.0
15050,10,2,1323.18,661.59,458.90999999999997
15051,89,1,377.74,377.74,1013.87
15052,258,1,215.78,215.78,0.0
15053,95,2,478.6,239.3,219.19
15057,214,2,1489.5,744.75,0.0
15058,20,8,1443.21,180.40125,681.78
15059,46,7,1008.6,144.0857142857143,329.12
15061,4,43,41200.76,958.1572093023257,13333.38
15062,10,4,987.86,246.965,0.0
15063,152,1,370.79999999999995,370.79999999999995,0.0
15065,104,3,2858.75,952.9166666666666,299.38
15067,17,3,1744.76,581.5866666666667,0.0
15068,195,1,239.95999999999998,239.95999999999998,313.4
15069,118,1,1109.53,1109.53,0.0
15070,312,1,106.2,106.2,0.0
15071,33,2,982.07,491.035,0.0
15073,125,2,861.96,430.98,181.45
15074,44,1,748.87,748.87,0.0
15075,17,1,773.03,773.03,0.0
15076,112,1,880.85,880.85,0.0
15078,13,24,7580.150000000001,315.83958333333334,2162.96
15079,152,4,895.61,223.9025,0.0
15081,5,4,416.55,104.1375,88.25
15083,196,1,88.2,88.2,0.0
15087,221,1,306.94,306.94,0.0
15088,6,1,864.19,864.19,295.88
15089,33,3,2036.28,678.76,384.56
15090,247,1,381.32,381.32,0.0
15091,7,1,480.71,480.71,0.0
15092,154,2,457.81,228.905,0.0
15093,56,5,4027.1,805.42,569.9200000000001
15095,43,4,1370.6,342.65,0.0
15098,121,3,39916.5,13305.5,0.0
15099,23,1,410.48,410.48,0.0
15100,273,3,876.0,292.0,0.0
15101,298,1,102.28,102.28,215.25
15103,25,1,291.68,291.68,411.68
15104,136,2,1027.44,513.72,0.0
15105,6,4,1717.57,429.3925,581.36
15106,4,4,1302.46,325.615,120.06
15107,250,6,319.5,53.25,0.0
15108,81,4,1300.25,325.0625,0.0
15109,185,1,484.95,484.95,0.0
15110,66,2,376.55,188.275,619.5500000000001
15111,6,2,1237.8,618.9,329.68
15114,10,9,2252.28,250.25333333333336,508.28
15116,74,2,790.97,395.485,561.7800000000001
15117,60,2,675.73,337.865,876.0500000000001
15118,73,1,244.8,244.8,0.0
15119,185,1,266.4,266.4,0.0
15120,73,1,358.82,358.82,0.0
15121,228,1,295.15,295.15,162.57
15122,53,3,1633.78,544.5933333333334,0.0
15123,145,1,1069.47,1069.47,1129.84
15124,131,1,90.75,90.75,93.44
15125,0,14,11170.48,797.8914285714285,358.0
15127,5,1,406.53,406.53,0.0
15128,66,3,1170.24,390.08,300.76
15129,46,10,2796.73,279.673,650.67
15130,109,1,330.11,330.11,0.0
15132,45,3,842.23,280.74333333333334,135.70000000000002
15133,67,3,982.42,327.4733333333333,0.0
15134,12,5,897.5500000000001,179.51000000000002,490.44
15135,178,1,139.05,139.05,0.0
15136,35,1,582.9,582.9,703.8000000000001
15139,179,2,178.96,89.48,0.0
15140,19,6,2052.85,342.14166666666665,301.4
15143,165,1,259.45,259.45,0.0
15144,11,12,4005.64,333.80333333333334,2574.8
15145,166,2,724.03,362.015,470.7
15146,104,2,1327.16,663.58,0.0
15147,179,1,623.5,623.5,0.0
15149,73,1,520.8000000000001,520.8000000000001,0.0
15150,13,7,4368.49,624.0699999999999,945.98
15152,0,8,3018.32,377.29,1727.37
15154,14,1,296.42,296.42,0.0
15157,93,2,1505.37,752.685,430.70000000000005
15159,6,23,11410.14,496.0930434782608,7230.87
15160,296,1,158.16,158.16,0.0
15163,131,1,155.0,155.0,149.47
15164,8,3,843.05,281.01666666666665,0.0
15165,312,1,487.75,487.75,0.0
15167,260,1,163.0,163.0,0.0
15171,270,1,1289.5,1289.5,0.0
15172,9,4,1247.95,311.9875,376.1
15174,262,1,135.75,135.75,0.0
15175,11,1,224.14,224.14,0.0
15178,199,1,40.5,40.5,0.0
15179,173,3,1455.12,485.03999999999996,751.83
15180,306,1,87.5,87.5,0.0
15181,5,3,689.4799999999999,229.82666666666663,0.0
15182,93,2,622.85,311.425,0.0
15184,130,1,235.23000000000002,235.23000000000002,171.53
15185,9,1,310.62,310.62,0.0
15186,107,1,229.26,229.26,182.15
15187,10,8,2381.06,297.6325,2396.12
15189,30,33,12635.77,382.90212121212124,3589.62
15192,59,3,1044.32,348.1066666666666,0.0
15193,0,1,499.32,499.32,0.0
15194,17,13,5488.22,422.1707692307692,2128.31
15197,192,2,773.25,386.625,306.36
15198,31,2,193.64,96.82,0.0
15199,34,3,967.75,322.5833333333333,300.95
15201,26,5,1236.54,247.308,0.0
15203,19,5,1517.72,303.544,310.08
15204,296,1,316.58,316.58,0.0
15205,24,2,653.24,326.62,0.0
15206,39,3,236.7,78.89999999999999,183.6
15208,2,3,495.82,165.27333333333334,374.3
15210,164,1,331.18,331.18,0.0
15211,304,1,383.07,383.07,511.34000000000003
15212,180,1,101.8,101.8,0.0
15213,258,2,328.35,164.175,0.0
15214,3,4,1061.35,265.3375,600.09
15215,36,1,300.04,300.04,434.90000000000003
15216,27,1,96.6,96.6,0.0
15218,14,9,4645.91,516.2122222222222,1110.98
15219,115,1,305.75,305.75,0.0
15220,54,5,1284.05,256.81,494.91
15221,305,1,403.25,403.25,0.0
15222,258,1,585.0,585.0,0.0
15223,165,2,755.75,377.875,0.0
15224,297,2,322.08,161.04,0.0
15225,173,1,409.40000000000003,409.40000000000003,0.0
15226,250,1,154.41,154.41,0.0
15227,155,3,876.8199999999999,292.2733333333333,342.58
15228,5,4,3386.71,846.6775,0.0
15230,178,2,429.6,214.8,0.0
15232,52,2,612.06,306.03,0.0
15234,216,1,197.0,197.0,0.0
15235,157,12,2247.51,187.29250000000002,0.0
15236,238,1,321.05,321.05,0.0
15237,17,3,1328.72,442.9066666666667,83.6
15238,34,2,772.78,386.39,299.21000000000004
15239,18,1,461.79,461.79,318.8
15240,23,4,1382.55,345.6375,324.02
15241,6,8,1756.44,219.555,0.0
15243,13,1,316.68,316.68,0.0
15244,4,2,631.57,315.785,0.0
15245,73,3,2515.84,838.6133333333333,0.0
15246,177,2,514.15,257.075,0.0
15247,61,1,356.0,356.0,0.0
15249,5,12,6280.91,523.4091666666667,407.55
15251,30,8,9695.82,1211.9775,789.17
15252,122,1,300.55,300.55,440.23
15253,28,3,640.6,213.53333333333333,277.59999999999997
15254,66,1,300.36,300.36,0.0
15255,6,1,890.85,890.85,0.0
15256,88,1,98.45,98.45,0.0
15257,222,1,317.15,317.15,0.0
15258,108,2,623.16,311.58,0.0
15260,39,7,1810.77,258.68142857142857,0.0
15261,74,1,254.82,254.82,0.0
15262,263,1,178.95000000000002,178.95000000000002,0.0
15263,46,1,156.51,156.51,0.0
15264,3,1,393.74,393.74,0.0
15265,90,2,1506.1200000000001,753.0600000000001,0.0
15266,277,1,119.3,119.3,0.0
15267,95,2,1407.76,703.88,309.6
15270,57,5,1850.29,370.058,529.2
15271,34,10,1596.62,159.66199999999998,910.45
15272,25,1,298.96,298.96,422.98
15276,5,1,135.31,135.31,0.0
15279,294,1,290.51,290.51,0.0
15280,111,1,113.12,113.12,0.0
15281,76,8,2191.78,273.9725,140.37
15287,10,1,340.98,340.98,145.71
15288,95,4,2006.3600000000001,501.59000000000003,300.15999999999997
15289,77,2,697.98,348.99,241.8
15290,18,13,4459.87,343.06692307692305,3483.35
15291,34,12,3685.02,307.085,983.28
15292,140,1,180.94,180.94,0.0
15296,48,5,2599.49,519.8979999999999,1073.37
15297,3,1,230.46,230.46,411.48
15298,32,7,3358.2200000000003,479.7457142857143,1441.68
15299,6,7,4507.01,643.8585714285715,0.0
15300,3,1,496.44,496.44,0.0
15301,12,11,4466.59,406.0536363636364,603.76
15303,229,1,574.02,574.02,0.0
15304,0,8,694.4000000000001,86.80000000000001,0.0
15306,3,3,1174.35,391.45,0.0
15307,35,1,205.3,205.3,0.0
15308,213,1,310.47,310.47,0.0
15311,3,72,49372.17,685.7245833333333,11395.73
15312,14,4,924.85,231.2125,0.0
15313,49,1,52.0,52.0,0.0
15314,138,1,327.97,327.97,0.0
15315,3,2,570.5,285.25,0.0
15316,266,1,165.0,165.0,0.0
15319,223,1,204.5,204.5,0.0
15321,10,3,2748.31,916.1033333333334,0.0
15322,25,1,679.68,679.68,0.0
15325,43,1,162.29,162.29,0.0
15326,273,1,311.71,311.71,0.0
15329,73,2,754.0,377.0,295.7
15330,0,1,320.4,320.4,394.56
15332,305,4,1661.06,415.265,0.0
15333,147,1,1028.56,1028.56,0.0
15334,96,3,351.67,117.22333333333334,0.0
15339,5,2,574.07,287.035,0.0
15341,20,1,2020.52,2020.52,0.0
15342,69,1,406.09,406.09,0.0
15343,26,1,364.5,364.5,0.0
15344,13,1,308.69,308.69,255.25
15346,272,1,252.42000000000002,252.42000000000002,0.0
15347,305,1,201.60000000000002,201.60000000000002,0.0
15348,11,1,158.04,158.04,0.0
15349,97,2,473.81,236.905,0.0
15350,312,1,115.65,115.65,0.0
15351,4,3,1017.59,339.19666666666666,942.52
15353,194,2,777.02,388.51,0.0
15356,10,9,2616.46,290.71777777777777,150.04
15358,14,18,6734.86,374.1588888888889,1612.34
15361,301,1,418.92,418.92,0.0
15363,312,1,326.0,326.0,0.0
15364,35,2,913.19,456.595,0.0
15365,21,4,1945.15,486.2875,369.17
15366,14,2,602.51,301.255,0.0
15367,185,2,1416.18,708.09,461.40999999999997
15370,10,5,2039.25,407.85,346.79999999999995
15372,76,1,2007.3999999999999,2007.3999999999999,0.0
15373,55,9,1686.9,187.43333333333334,729.01
15374,68,1,168.0,168.0,0.0
